ID,Answer
3828,北伐期間，兩黨矛盾激化
3829,1955年
3830,渡江戰役
3831,1955年
3832,廣州
3833,大元帥府
3834,陳炯明
3835,盧溝橋事變
3836,中共
3837,
3838,熱帶氣旋
3839,
3840,1985年
3841,
3842,威爾士
3843,1958年
3844,世界盃賽
3845,巴西
3846,金球獎
3847,1998年
3848,倫敦奧運
3849,2014年
3850,提升對商業利潤的課稅
3851,新政聯盟
3852,7月
3853,杜魯門
3854,豬灣入侵
3855,美國人
3856,
3857,非裔美國人
3858,新政聯盟
3859,埃莉諾羅斯福
3860,埃莉諾羅斯福
3861,明尼蘇達州
3862,黑人
3863,能源部
3864,通信
3865,維吉尼亞州
3866,白人男性
3867,共和黨革命效應
3868,加拿大
3869,共和黨
3870,廢奴民主黨人
3871,凡爾賽條約
3872,富蘭克林德拉諾羅斯福
3873,外交部長理事會
3874,第37次
3875,2007年
3876,潘基文
3877,9月
3878,亞美尼亞
3879,2015年
3880,凹陷
3881,凹陷
3882,1100公尺
3883,新美天津大理石
3884,1920年8月10日，亞美尼亞與不爾什維克簽訂初步協議，同意在最終解決方案達成之前，有一個暫時的不二，什維克佔領此地區。1921年
3885,喬治亞
3886,不爾什維克
3887,亞塞拜然人
3888,赫哲族
3889,唐代
3890,唐玄宗
3891,1284年
3892,努兒乾地方
3893,元朝
3894,二妹公司
3895,西伯利亞
3896,嘉禾二年
3897,公孫淵之
3898,公孫淵之
3899,2000毫米
3900,梅雨時期
3901,2014年
3902,九州旅客鐵道
3903,舊石器時代
3904,道作農耕文明
3905,前方後圓墳
3906,前方後圓墳
3907,東山手和南山首地區
3908,岡本大巴事件後，德川家康更發佈禁酒令，對天主教
3909,斯洛文尼亞
3910,歐洲共同
3911,洛維尼亞
3912,大塞爾維亞主義
3913,1991年
3914,馬其頓
3915,南斯拉夫反法西斯人民解放委員會
3916,1945年
3917,3月
3918,中央委員會
3919,沙文主義
3920,會主義體制
3921,1980年
3922,爭取各自加盟國的權益
3923,爭取各自加盟國的權益，而不再信任中央的宏觀經濟計劃
3924,遺傳物質技術
3925,分子複製技術
3926,基因工程
3927,1973年
3928,基因轉殖生物體
3929,基因工程
3930,凝血因子疫苗
3931,基因轉殖小鼠
3932,複製和幹細胞技術
3933,複製
3934,基因轉殖生物
3935,同源基因
3936,加拿大
3937,美國憲法
3938,17歲
3939,美國綠卡
3940,國家安全會議
3941,美國國土安全部
3942,水泥
3943,人工土木建築材料
3944,
3945,羅馬人
3946,堅固耐久
3947,孔明車
3948,臺灣
3949,45公里
3950,勞動必須藉助資本
3951,
3952,
3953,中國大陸
3954,最安全
3955,丁磊
3956,出售郵件系統軟體授權
3957,新浪
3958,夢幻西遊也引髮網友狂潮
3959,2013年
3960,類比電路系
3961,發信機
3962,意見
3963,躁鬱症
3964,自殘
3965,古柯鹼
3966,
3967,華北地區
3968,汗蒸冰製
3969,泰晤士報
3970,泰晤士報
3971,第一主流大報，被譽爲英國社會的忠實記錄
3972,保守黨
3973,烏斯成爲西部的統治者
3974,395年
3975,
3976,阿瓦爾人
3977,帕多西亞，接着佔領了東羅馬帝國
3978,廣州
3979,漢格命派都
3980,劉師培
3981,江南平原
3982,14個
3983,行政院各部會
3984,黃大勇
3985,許家班
3986,沖積平原地形
3987,嘉義市
3988,選區
3989,江志強
3990,1923年
3991,武漢水利電力學院
3992,法國
3993,2013年
3994,
3995,伊麗莎白一世
3996,班傑明富蘭克林
3997,富蘭克林
3998,琥珀摩擦實驗
3999,熱量
4000,同級發電機
4001,法拉第定律
4002,纖維性抽搐
4003,奧斯卡最佳影片獎
4004,史詩片
4005,九部
4006,美國電影藝術與科學學院
4007,希臘新喜劇作家米蘭德
4008,形式的完美
4009,米蘭德
4010,20世紀之前
4011,99.999%
4012,磨山也爲木星鎖定
4013,七天三小時
4014,公元前3500年
4015,卡倫河
4016,卡倫河
4017,幼發拉底河
4018,獎勵活動，不僅是美國電影業界
4019,奧斯卡金像獎
4020,加州洛杉磯
4021,哈蒙奧斯卡尼爾森
4022,洛杉磯
4023,瑪格麗特喝力克女士
4024,1939年
4025,
4026,華東師範大學
4027,東營廈門大學教師教學質量不好
4028,戊戌變法
4029,徐才厚
4030,光緒帝
4031,康有爲
4032,蘇聯
4033,李提摩太
4034,外國公使
4035,義和拳
4036,李提摩太
4037,2007年
4038,6259.6公里
4039,秦漢
4040,漢
4041,蒙古
4042,漢
4043,朝鮮平壤
4044,契丹
4045,明朝
4046,點燃煙火
4047,長城
4048,中英煙臺條約
4049,馬關條約
4050,重慶
4051,重慶
4052,
4053,中華民國
4054,重慶
4055,火災演習
4056,重慶
4057,重慶
4058,兵工廠
4059,沙坪壩公園
4060,重慶兩江新區
4061,重慶
4062,藥用植物
4063,第七
4064,電子業
4065,重慶
4066,蕭條
4067,更換損壞莊稼
4068,把多餘糖顆粒帶焊接
4069,高爆反坦克彈
4070,保護他們相對脆弱的懸吊肌腱或前方下側的裝甲
4071,臺北國際金融中心
4072,陳水扁
4073,2005年
4074,總督
4075,中國共產黨
4076,西班牙
4077,1895年
4078,美國聯邦最高法院
4079,反對同性婚姻的人
4080,摩梭人
4081,1995年
4082,單身收養制度
4083,約1600萬
4084,社會壓力
4085,婚禮產業
4086,荷蘭
4087,
4088,
4089,1884年
4090,德國
4091,1939年
4092,1933年
4093,賓夕法尼亞州
4094,太空遊客
4095,60歲
4096,英國工程師
4097,英國
4098,1989年
4099,波蘭
4100,綠島
4101,活體珊瑚，蛋糕
4102,兩種
4103,跳格子遊戲
4104,討論自由
4105,19世紀
4106,大般若波羅蜜多經
4107,玄奘法師
4108,唐朝
4109,東吳大學
4110,1999年
4111,可
4112,印尼爪哇的馬來語
4113,27年
4114,1950年
4115,1942年
4116,1942年
4117,75歲
4118,美國電影學會
4119,1985年
4120,1946年
4121,1950年
4122,小白兔
4123,演唱
4124,1945年
4125,電視雜誌電視指南的封面人物
4126,1945年
4127,2008年
4128,美國空軍
4129,求婚喔
4130,1951年
4131,比佛利山莊
4132,祁漢吉米史都華共事的女星瓊克勞馥春
4133,政治
4134,1940年
4135,米高梅
4136,豐臣秀吉
4137,1592年
4138,
4139,
4140,太平洋
4141,一個月
4142,
4143,腎病
4144,商品的生產地
4145,美國
4146,日本
4147,1984年
4148,2008年
4149,1822年
4150,德川幕府
4151,1868年
4152,1899年
4153,日本政府
4154,日本
4155,爬行動物
4156,山羊也生化後大量繁殖
4157,釣魚臺主權的爭議
4158,1543年
4159,1918年
4160,1940年
4161,
4162,航路標誌法
4163,5月6日
4164,1857年
4165,葛羅男爵
4166,阿希伯納姆
4167,秦朝
4168,6月26日和27日
4169,2011年
4170,美國地質調查局
4171,東芝
4172,主要爲來自晶片及半導體部門的虛假營銷
4173,1875年
4174,2006年
4175,第二次世界大戰
4176,公元384年
4177,北魏藝術風格
4178,印度佛教文化
4179,蘇門答臘島
4180,充滿印度文化色彩
4181,裝飾爲主
4182,12世紀
4183,水墨畫
4184,漢明帝
4185,希臘
4186,南北朝時期
4187,北魏風格
4188,唐五代
4189,長安
4190,莫高窟
4191,約翰赫歇爾
4192,1831年
4193,君主制
4194,斯洛文尼亞
4195,激進黨
4196,
4197,1921年
4198,拉丁文
4199,倭寇
4200,清同治年間
4201,清同治年間
4202,愛情萬歲
4203,電影
4204,2001年
4205,進入義工隊服役，隔年2月21級怪受，則分別因扁平足及地中海貧血症狀
4206,1790年
4207,瑞士
4208,雅爾薩斯
4209,1906年
4210,皇家自由醫院
4211,皇家自由醫院
4212,1906年
4213,八角大樓
4214,理事會
4215,高級監管團隊
4216,中國民主建國會
4217,文化教育界高級人士
4218,榮毅仁
4219,榮毅仁
4220,1945年
4221,國際聯盟
4222,58個
4223,凡爾賽條約
4224,1960年
4225,1968年
4226,外圍賽
4227,歐洲足球錦標賽
4228,西班牙
4229,抽籤
4230,1927年
4231,1958年
4232,
4233,捷克斯洛伐克
4234,地區性國際政治組織
4235,非洲
4236,內蒙古自治區
4237,關內
4238,朝陽市
4239,四個
4240,指揮官
4241,徵兵制
4242,波斯灣東南岸
4243,1960年代
4244,西方商業模式
4245,英國
4246,1892年
4247,很合理的稅制
4248,1966年
4249,1971年
4250,2006年
4251,七倍
4252,皇家法律
4253,142個
4254,紅線
4255,1947年
4256,非裔美國人，等於是漢陽一美國人，得意美國人，愛爾蘭裔美國人，墨西哥裔美國人等平等的對待，非裔種族膚色稱呼。不過不同的是，其他族裔
4257,1960年
4258,法律制裁
4259,共和末期
4260,羅馬公民權
4261,奧古斯都，這將是兵的年薪，從140第納利斯
4262,薪水使用價值堅挺的金幣發放的。相對於當時一路貶值不已的銀幣
4263,羅馬軍團
4264,河南
4265,2002年
4266,黃河鐵路公路大橋，是京九鐵路沿線的重要橋樑之一。臺前縣古時爲山東省壽張縣的一部分。壽張老縣城南園有一座鳳凰山，現在只剩下被人們稱爲南臺子的一個小土丘。後來的臺前縣設置在南臺子
4267,1952年
4268,南國農
4269,蕭樹滋
4270,蕭樹滋很難過，能創辦的全國電化教育培訓班，培訓了大批電教骨幹。在20世紀90年代，第二代學術領袖何克抗米克東，促進了從原先的電話教育向教育技術的轉變。何克抗
4271,蕭樹滋
4272,[UNK]包
4273,溫州人
4274,小籠饅頭
4275,重慶市
4276,丘陵
4277,岩溶丘陵窪地
4278,西柏林邊境修築的全封閉的邊防系統，已將其與西德
4279,磚石
4280,反法西斯防衛牆
4281,柏林圍牆
4282,四個
4283,1949年
4284,1949年
4285,1961年
4286,赫魯曉夫
4287,客座教授
4288,肝癌
4289,1978年
4290,1977年
4291,1978年
4292,國際奧委會第48屆年會
4293,中華人民共和國代表團
4294,楊虎城
4295,分離主義
4296,李烈鈞
4297,宋子文公館
4298,軍事委員會
4299,肝臟
4300,中樞神經系統興奮劑，也是一個新陳代謝的刺激劑
4301,麥角胺
4302,英國
4303,1713年
4304,西班牙
4305,中國鐵道部
4306,文化大革命
4307,陳玉昶
4308,人民日報
4309,香港站
4310,2005年
4311,青衣站及機場站爲炸公車站，嗯，博覽館站
4312,九龍站爲d李村站，青衣站
4313,漢江
4314,漢江看水
4315,淮河流域
4316,工具書訂正
4317,私立研究型大學
4318,班傑明富蘭克林
4319,穆爾電子工程學院
4320,第四
4321,唐朝
4322,劍橋大學
4323,92英畝
4324,獸醫學院
4325,雨水
4326,露點溫度
4327,克里米亞半島
4328,貝爾格勒
4329,1941年
4330,1997年1月9日，還是每個人再次成爲一個自治州，並且在1958年
4331,俄羅斯
4332,共和國元首
4333,第二次世界大戰
4334,中南海
4335,明代
4336,中華人民共和國
4337,東海
4338,袁世凱
4339,袁世凱
4340,新華門
4341,新華門
4342,1975年
4343,彰化縣
4344,1975年
4345,平原區
4346,1959年
4347,彰化縣
4348,彰化縣
4349,四年
4350,市政會議
4351,加入歐盟
4352,歐盟
4353,1220年
4354,723公里
4355,河流
4356,150名
4357,俄羅斯聯邦b0的邊界長達723公里，這條邊界在俄國
4358,農業
4359,計劃經濟
4360,2014年
4361,東正教
4362,關東地震
4363,1930年
4364,1933年
4365,九龍寨城
4366,九龍戰神
4367,19世紀
4368,黃大仙區
4369,家庭經濟拮据
4370,1917年
4371,一個月
4372,日本
4373,1934年
4374,陳春鳳
4375,派程程真
4376,廣州行營
4377,拉丁語
4378,83.4
4379,河
4380,山地
4381,1914年
4382,修水
4383,瀟水
4384,2000
4385,2000多
4386,薩瑟爾山，東至面青唐古拉山脈
4387,6656米
4388,唐古拉山脈
4389,廢除一切不平等條約
4390,清華學堂
4391,1943年
4392,1899年
4393,瀕危物種
4394,恐龍
4395,金正恩
4396,社會主義市場經濟體制
4397,金正恩
4398,2009年
4399,金正恩
4400,第149位
4401,
4402,21世紀
4403,公路網絡
4404,農村
4405,1974年
4406,美術品
4407,聯合國
4408,圖西族人
4409,六安達
4410,特瓦族
4411,1999年
4412,央視新址
4413,2010年
4414,央視網標誌
4415,1988年
4416,2009年元宵節
4417,文本
4418,文化產物
4419,針對特別一個文化來進行的學術研究
4420,第五場
4421,鬥馬隊
4422,鬥馬隊
4423,2003年
4424,61勝21負
4425,2004年
4426,天師道自稱天師
4427,道士
4428,全真派
4429,全真派
4430,英國
4431,約翰羅納德魯埃爾托爾金
4432,托爾金應當感激華格納構想的一些元素，例如能給予通知世界力量的戒指
4433,芬蘭民族
4434,1914年
4435,1913年
4436,1956年
4437,1956年
4438,聖赫勒
4439,人權狀況
4440,20世紀
4441,清末民初
4442,王怡
4443,戶籍制度
4444,
4445,六四事件
4446,
4447,沙祖康
4448,汪洋
4449,中國大陸
4450,私人報紙電視臺
4451,藏書
4452,蔣中正
4453,集體勞動組件
4454,集體勞動組件
4455,解體後
4456,19世紀
4457,拿破崙
4458,改變土地產權制度
4459,1857年
4460,1858年
4461,付出代價
4462,1870年
4463,德意志帝國
4464,1873年
4465,1850年
4466,橡皮圖章
4467,穩固自己的地位
4468,中華人民共和國
4469,2000年
4470,中華人民共和國
4471,5月
4472,道教
4473,加拿大
4474,加拿大
4475,溫尼伯湖
4476,1萬年前的冰河時期
4477,製造箭頭
4478,1611年
4479,蘇維埃俄國
4480,2003年
4481,航空運輸
4482,空鐵聯運
4483,機場聯絡軌道系統
4484,2395平方公里
4485,中華人民共和國
4486,蛋形
4487,古裝風箏場
4488,個人防衛武器。所以一旦衝鋒槍被改造或調校，單發設計，便是一支低獲利的短小半自動步槍
4489,可以
4490,中國大陸並沒有接受北約的圖集步槍概念，蘇聯
4491,第一次世界大戰當中的[UNK]壕戰
4492,美國
4493,德國
4494,1980年
4495,陝西省
4496,秦嶺淮河線
4497,陝西段
4498,
4499,常綠闊葉木本植物
4500,穿越秦嶺的鐵路和高速公路
4501,1912年
4502,關東大地震
4503,第一次世界大戰
4504,大東亞
4505,1927年
4506,中日戰爭
4507,中日戰爭
4508,修改日美安保條約
4509,修改日美安保條約
4510,修改日美安保條約
4511,田中角榮
4512,向田中，角榮開刀
4513,大屏之死
4514,自民黨
4515,平成時代
4516,
4517,維持自己的專權書，我是極力反對改革
4518,645年
4519,587年
4520,源平合戰
4521,1185年
4522,九條道家
4523,女媧
4524,人首蛇身
4525,人首蛇身
4526,量子化學
4527,量子化學
4528,1977年
4529,日本
4530,山區
4531,1540年
4532,日本
4533,方濟各沙勿略
4534,葡萄牙
4535,朱棣
4536,損失糧食數百萬擔，京師大震
4537,河北戰事不利
4538,七月初十
4539,保定
4540,朱莉
4541,十族
4542,得到了很多來自宦官的幫助
4543,9月二五擊敗武高
4544,瓦斯
4545,中央軍
4546,朱麗
4547,潮州體育館
4548,籃球運動
4549,體育領導機構
4550,四大古橋
4551,2001年
4552,亞熱帶海洋性季風氣候
4553,李青
4554,潮州
4555,潮州人多地少
4556,5800日元
4557,oba
4558,1995年
4559,地緣政治意義
4560,
4561,哈里發
4562,賓夕法尼亞州
4563,世界鋼都
4564,2006年
4565,美式橄欖球
4566,石灰石
4567,
4568,匹茲堡
4569,文藝復興時期
4570,瑞士近衛隊
4571,米開蘭，基羅
4572,西班牙
4573,積極進攻戰術
4574,譚詠麟
4575,中國南海
4576,甘泉島
4577,中越西沙海戰
4578,中國
4579,中華民國
4580,白崇禧
4581,第二次國共內戰失利後，中華民國政府退守臺灣，但中華民國政府並未放棄對西沙羣島的主權
4582,1950年
4583,加油站附屬小店
4584,60年代
4585,效仿美國提供飲料食品與日用品
4586,阿斯頓公園球場
4587,優勝者
4588,1987年
4589,5000000美元
4590,1993年
4591,1998年
4592,嘉靖九年
4593,九層
4594,祈年殿
4595,金柱
4596,拉丁美洲
4597,拉丁美洲
4598,1859年
4599,物種的演化
4600,住宅區
4601,1860
4602,香港結合製造廠有限公司，專業漂染各種不批的珍藏染布廠
4603,13街
4604,2012年
4605,13街
4606,西奧多羅斯福
4607,岳飛
4608,
4609,完顏宗弼
4610,後勤的問題
4611,不能
4612,趙鼎
4613,明代話本
4614,誣陷致死
4615,儒家
4616,西津縣
4617,6月
4618,1960年
4619,大興區
4620,河洛
4621,甲午戰爭
4622,納入大清帝國版圖，由隸屬福建省之下的臺灣部管轄。清朝政府在統治之初，對於臺灣的統治才消極政策
4623,馬關條約
4624,50年
4625,明軍
4626,1980年代
4627,1987年
4628,電腦主機板
4629,1996年
4630,李登輝
4631,李登輝
4632,多元文化主義
4633,葡萄牙語
4634,複雜的地形
4635,黑潮洋流
4636,1972年
4637,伊蘭
4638,2000年
4639,太平洋戰爭爆發
4640,1960年代
4641,
4642,1987年
4643,臺灣政黨
4644,日治時期
4645,21個
4646,中華人民共和國
4647,中華民國纏上體育運動總會
4648,非政府組織
4649,2008年
4650,臺灣文化基金會
4651,臺灣文化基金會
4652,1995年
4653,中秋
4654,元宵節
4655,臺灣廟宇香火鼎盛
4656,清治時期
4657,口味
4658,珍珠奶茶
4659,英語
4660,1932年
4661,與漢人通婚
4662,贏臺灣
4663,16世紀
4664,葡萄牙
4665,27個
4666,日本文化，和西洋畫風是當時的主流。一週五年代，化成主流，以大陸來臺的水墨畫家，與日治時期的本土喜歡家爲主，繪畫技巧比較傳統。1960年代開始，新生代畫家引入西方的抽象化
4667,二戰
4668,反共抗俄
4669,中華隊
4670,臺灣
4671,巧固球
4672,法國
4673,以便礦工能及時逃走
4674,
4675,飛機起降
4676,100億美元
4677,四川省
4678,佛教
4679,廣東話
4680,北方官話
4681,漢語在廣東
4682,瑞士
4683,奧地利
4684,阿爾卑斯山脈
4685,挪威
4686,1948年
4687,德國
4688,德國
4689,英國
4690,英國
4691,電腦控制技術
4692,國家郵政局
4693,1949年
4694,1995年
4695,220
4696,1972年
4697,1972年
4698,田納西州
4699,1998年
4700,交一
4701,2006年
4702,英國
4703,物理學
4704,1999年
4705,1930年
4706,狄拉克
4707,新南威爾士大學
4708,迪拉克
4709,科本哈根
4710,電子正電子的理論
4711,1930年
4712,對我色福說，他不想出名
4713,宇宙學
4714,1937年
4715,佛教
4716,天道
4717,輪迴是一個過程
4718,需要很多次到達一個地點
4719,加州
4720,洋務運動
4721,蔣公玉棟
4722,穆斯林
4723,伊斯蘭教蓬勃發展，使穆斯林學術研究因爲伊斯蘭黃金時代
4724,十字軍東征
4725,中國
4726,宗教激進主義
4727,上科學革命
4728,1905年
4729,劉銘傳
4730,舊金山和約
4731,毛澤東
4732,支持日本關于歸還領土的要求是中國的一貫政策
4733,中國大陸
4734,公元三世紀
4735,羅馬帝國
4736,1992年
4737,俄羅斯聯邦沒有完全接替該國，最後仍爲俄羅斯聯邦主體之一，名爲俄羅斯聯邦圖瓦共和國。19485年5月，中華民國駐蘇大使，傅秉常朝暉，蘇聯外交部聲明，唐努烏梁海爲中華民國領土。但後來周英撤離中國大陸
4738,2006年
4739,2001年
4740,努無量海
4741,中華人民共和國
4742,透口氣
4743,
4744,食物中毒
4745,經濟海域
4746,英國
4747,美國在兩大洋本土兩側及太平洋，大西洋，擁有如夏威夷，阿拉斯加，關島，塞班的殊途，17城市之專屬經濟區爲全球最大。英國
4748,下議院
4749,五年
4750,信任案
4751,愛爾蘭
4752,蘇格蘭議會
4753,愛德華三世
4754,國內的貴族政治與神職人員影響重大
4755,需對，權力來源的選民負責
4756,定期公開公平
4757,宋代班行天聖令的歌，朝中事的法律形式亦不相同。中國法治史可追溯至夏朝
4758,瓦哈比教派
4759,車臣
4760,一二八事變
4761,1937年
4762,日軍
4763,1983年
4764,1984年
4765,江澤民
4766,新客站南北廣場
4767,1986年
4768,華東建築設計院
4769,軟席候車室
4770,避免購票人羣與進出站人羣的對衝，上海站在主站廳外東南側，即墨凌路梅園路路口
4771,福建籍
4772,三成，新加坡在近15，人均gdp都比香港高25%
4773,金融中心
4774,2004年
4775,桃馬地
4776,金朝陽集團
4777,香港
4778,香港
4779,唐樓區
4780,祖籍
4781,明明系
4782,
4783,六七暴動
4784,1950年
4785,新界
4786,
4787,功虧一[UNK]
4788,蔬菜
4789,西九龍
4790,福建籍
4791,1945年
4792,
4793,中西區
4794,上環
4795,潮州人
4796,靠近英國公司，已和竹島的銅鑼灣東角碼頭
4797,印尼
4798,泉州人
4799,香港
4800,陳隆基，有80多億財產，大多數時間都比陳正武思思長，唐英年
4801,福州
4802,太平天國戰亂
4803,波蘭街
4804,大量廣州人因太平天國戰亂涌入九龍，而來港的人口又以男性比例較多
4805,2012年
4806,色情行業
4807,深水涉
4808,1980年代
4809,街上
4810,13%
4811,青龍教
4812,活產男嬰
4813,
4814,1161
4815,1954年
4816,加強鞏固對臺灣本島的防守
4817,臺灣
4818,金剛計劃
4819,蘇聯
4820,1月30日
4821,太平洋
4822,臺東市
4823,臺東市區最高點爲，標高75公尺的鯉魚山
4824,元旦
4825,1976年
4826,全國人民代表大會
4827,取消中華人民共和國主席，韓復主席的職位，1982年通過的八二憲法重新恢復。根據現行憲法，中華人民共和國副主席由全國人民代表大會根據憲法選舉
4828,1982年
4829,雅克考文
4830,新石器時代
4831,反傷二次革命
4832,民國16年
4833,民國18年
4834,民國34年
4835,組建正規兵團，直行向北發展，向南防禦
4836,晉冀魯豫野戰軍
4837,湖北省
4838,石碑鎮
4839,王守仁
4840,南京
4841,假宣傳假情報
4842,假宣傳
4843,
4844,嘉靖七年
4845,高原
4846,扇貝狀的邊緣
4847,南極
4848,曾經有斷層形成
4849,德意志民主共和國，也有設立總統
4850,
4851,1871年
4852,互相制衡作用
4853,
4854,約翰洛克
4855,
4856,
4857,1974年
4858,受到1974年葡萄牙康乃馨革命影響
4859,孫中山
4860,考試監察
4861,2005年
4862,國防部
4863,6萬
4864,中華人民共和國
4865,安徽省
4866,兩處國家溼地公園，一處
4867,
4868,美國工業工程師學會
4869,消滅在生產過程中對時間
4870,科學管理，而在現在韓國等國家工業工程被稱作產業工程
4871,工業工程
4872,南華早報還是星期日出版的，星期日南華早報
4873,1903年
4874,1987年
4875,北京
4876,蔡崇信
4877,2006年
4878,中國網通集團
4879,不哥
4880,
4881,易經
4882,元世祖
4883,1275年
4884,颱風來襲
4885,解決朝廷的財政問題
4886,1260年
4887,
4888,1260年
4889,
4890,南京
4891,福建
4892,徹底掃除北元勢力
4893,1388年
4894,軍事
4895,宣慰司
4896,1260年
4897,1238年
4898,法國
4899,1330年
4900,馬可波羅遊記
4901,1229年
4902,探馬赤軍
4903,官田
4904,河北
4905,自然災害
4906,畜牧業
4907,加金絲織物
4908,元朝
4909,鼓勵對外貿易政策
4910,省會
4911,宋元時期
4912,元朝
4913,王卓創
4914,伊斯蘭教
4915,潛伏許多西域回教國家，使得伊斯蘭教徒是與蒙古朝廷甚多。由於色目人擅長理財
4916,王羲之
4917,草書
4918,景德鎮馳名的時期，最著名的瓷器極爲青花瓷，漢用李紅。受到中東文化影響，瓷器有豐富的人白色裝飾，中東商人也會定製大量的龍泉青瓷。元朝也完成許多佛教雕刻，其中，命中多少佛像，顯示蒙古人對尼泊爾，西藏地區藏傳佛教藝術的愛好。您提供一家住璧山
4919,元朝
4920,那吉利
4921,約魯巴
4922,下游沖積平原
4923,熱帶草原氣候
4924,熱帶草原氣候
4925,南京
4926,燕京大學
4927,重機學院
4928,美國
4929,中華人民共和國政府
4930,2005年
4931,舊金山和約
4932,1980年
4933,中國大陸
4934,大型公共投資
4935,2002年
4936,1990年代
4937,人口的流動，家庭結構也隨之變化小
4938,1970年代
4939,臺灣原住民族
4940,1950年
4941,1950年代
4942,高雄市
4943,美麗島事件
4944,1988年
4945,20世紀
4946,全球產業革命
4947,奧斯曼伊斯蘭政權
4948,阿姆利則慘案
4949,日本
4950,後勤補給的中斷
4951,刑事司法法案
4952,白色抗爭
4953,1960年代，中華人民共和國與阿富汗簽訂邊界條約，正式承認放棄，我還怕名額。1991年
4954,1960年代
4955,1960年代
4956,遼寧號正式加入唄。這次北海艦隊
